product_id,product_name,category,brand,amazon_price,flipkart_price,lowest_price,amazon_rating,flipkart_rating,amazon_reviews,flipkart_reviews,delivery_days_amazon,delivery_days_flipkart,stock_status,image_url,amazon_url,flipkart_url,description,ai_score,ai_recommendation,future_price_prediction,discount_percentage,price_day_1,price_day_2,price_day_3,price_day_4,price_day_5,price_day_6,price_day_7,price_day_8,price_day_9,price_day_10,trend,popularity_score,search_count,purchase_count,last_updated
OPT-000489,MSI Mechanical Keyboard 4K (OPT000489),Gaming,MSI,26587.43,26942.5,26587.43,4.5,4.1,2046,13610,6,2,In Stock,https://loremflickr.com/600/600/keyboard?lock=489,https://www.amazon.in/dp/OPT000489?tag=opticart,https://www.flipkart.com/item/OPT000489?pid=opticart,"MSI Mechanical Keyboard 4K (OPT000489) by MSI. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",70,PRICE MAY DROP,22453.31,1.32,25560.27,25037.09,24606.08,24202.37,23980.97,24524.22,24035.21,24326.47,23630.55,23484.17,DOWN,87,48428,6020,2026-06-06 19:59:51
OPT-000490,Tata Biscuits 1L (OPT000490),Groceries,Tata,790.64,827.63,790.64,4.6,4.2,5347,6410,2,1,In Stock,https://loremflickr.com/600/600/cookies?lock=490,https://www.amazon.in/dp/OPT000490?tag=opticart,https://www.flipkart.com/item/OPT000490?pid=opticart,"Tata Biscuits 1L (OPT000490) by Tata. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,WAIT,802.51,4.47,823.91,809.77,816.99,807.8,804.78,798.42,808.11,823.07,815.91,805.65,STABLE,82,31867,6529,2026-05-26 19:59:51
OPT-000491,Xiaomi Redmi Note 13 4GB/512GB AMOLED (OPT000491),Mobiles,Xiaomi,22348.22,21157.57,21157.57,4.4,4.1,10116,23647,3,5,Limited Stock,https://loremflickr.com/600/600/smartphone?lock=491,https://www.amazon.in/dp/OPT000491?tag=opticart,https://www.flipkart.com/item/OPT000491?pid=opticart,"Xiaomi Redmi Note 13 4GB/512GB AMOLED (OPT000491) by Xiaomi. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,23334.35,6.68,21427.05,21991.97,21469.35,21142.02,21231.7,21586.3,21924.88,22378.33,22168.37,22671.51,UP,99,77362,12353,2026-05-28 19:59:51
OPT-000492,Apple MacBook Air M2 M3 16GB/256GB (OPT000492),Laptops,Apple,56445.5,56540.09,56445.5,4.7,5.0,17312,32186,4,4,In Stock,https://loremflickr.com/600/600/laptop?lock=492,https://www.amazon.in/dp/OPT000492?tag=opticart,https://www.flipkart.com/item/OPT000492?pid=opticart,"Apple MacBook Air M2 M3 16GB/256GB (OPT000492) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",59,WAIT,55009.35,0.17,55527.09,53598.94,53694.98,54579.79,54570.81,55914.69,55574.76,56081.15,55267.2,55243.19,STABLE,91,174836,19422,2026-06-03 19:59:51
OPT-000493,Allen Solly Watch Ethnic (OPT000493),Fashion,Allen Solly,257.49,269.67,257.49,3.8,4.6,11004,20946,2,10,In Stock,https://loremflickr.com/600/600/watch?lock=493,https://www.amazon.in/dp/OPT000493?tag=opticart,https://www.flipkart.com/item/OPT000493?pid=opticart,"Allen Solly Watch Ethnic (OPT000493) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,280.07,4.52,254.21,257.42,261.3,259.15,265.65,260.24,263.41,266.26,265.25,267.22,UP,76,10772,2452,2026-05-27 19:59:51
OPT-000494,Philips Smart TV 149 Wireless (OPT000494),Electronics,Philips,65418.51,62380.86,62380.86,4.2,4.3,20350,11872,2,4,In Stock,https://loremflickr.com/600/600/television?lock=494,https://www.amazon.in/dp/OPT000494?tag=opticart,https://www.flipkart.com/item/OPT000494?pid=opticart,"Philips Smart TV 149 Wireless (OPT000494) by Philips. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",50,WAIT,62594.57,4.64,59417.07,61515.9,60960.25,62156.07,62631.28,61731.48,61569.96,60877.78,62173.59,61475.48,STABLE,88,96809,15562,2026-06-07 19:59:51
OPT-000495,IFB Air Conditioner Inverter (OPT000495),Home Appliances,IFB,29729.24,26585.91,26585.91,4.6,3.9,2442,12928,5,9,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=495,https://www.amazon.in/dp/OPT000495?tag=opticart,https://www.flipkart.com/item/OPT000495?pid=opticart,"IFB Air Conditioner Inverter (OPT000495) by IFB. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",56,WAIT,26768.23,10.57,26606.56,26950.18,27405.12,27253.57,26832.44,26418.78,25900.75,26065.71,25889.72,26279.92,STABLE,62,60513,11831,2026-06-03 19:59:51
OPT-000496,Rich Dad Poor Dad (Paperback) (OPT000496),Books,Scholastic,571.32,620.86,571.32,4.0,4.4,4829,3920,5,3,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=496,https://www.amazon.in/dp/OPT000496?tag=opticart,https://www.flipkart.com/item/OPT000496?pid=opticart,"Rich Dad Poor Dad (Paperback) (OPT000496) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,PRICE MAY DROP,497.82,7.98,569.11,570.49,551.86,555.0,547.55,535.22,533.69,522.49,526.33,522.55,DOWN,49,34229,7276,2026-06-02 19:59:51
OPT-000497,Lakme Moisturizer (SPF 50) (OPT000497),Beauty,Lakme,1498.96,1438.91,1438.91,4.2,4.7,9471,15841,5,2,In Stock,https://loremflickr.com/600/600/moisturizer?lock=497,https://www.amazon.in/dp/OPT000497?tag=opticart,https://www.flipkart.com/item/OPT000497?pid=opticart,"Lakme Moisturizer (SPF 50) (OPT000497) by Lakme. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,PRICE MAY DROP,1194.4,4.01,1368.09,1358.84,1366.88,1368.65,1322.85,1318.08,1304.41,1290.52,1283.36,1254.3,DOWN,91,26547,1519,2026-06-06 19:59:51
OPT-000498,Pepperfry Bed Fabric Storage (OPT000498),Furniture,Pepperfry,41447.71,41041.67,41041.67,3.7,4.0,2382,7331,6,4,In Stock,https://loremflickr.com/600/600/bed?lock=498,https://www.amazon.in/dp/OPT000498?tag=opticart,https://www.flipkart.com/item/OPT000498?pid=opticart,"Pepperfry Bed Fabric Storage (OPT000498) by Pepperfry. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",77,PRICE MAY DROP,37097.76,0.98,40964.78,40251.9,38990.13,39137.85,38836.38,38316.83,38478.66,38279.98,38571.81,38324.9,DOWN,88,68894,10412,2026-05-30 19:59:51
OPT-000499,Razer Gaming Console 4K (OPT000499),Gaming,Razer,48396.89,48981.4,48396.89,4.0,5.0,14236,9497,5,10,In Stock,https://loremflickr.com/600/600/gaming-console?lock=499,https://www.amazon.in/dp/OPT000499?tag=opticart,https://www.flipkart.com/item/OPT000499?pid=opticart,"Razer Gaming Console 4K (OPT000499) by Razer. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",52,WAIT,45246.95,1.19,47467.17,47678.3,46375.47,45345.6,44738.15,45603.05,45011.67,44925.67,46491.09,45819.59,STABLE,91,71317,7767,2026-06-02 19:59:51
OPT-000500,Patanjali Ghee (1L) (OPT000500),Groceries,Patanjali,298.97,337.31,298.97,4.1,4.3,349,4640,2,3,In Stock,https://loremflickr.com/600/600/butter?lock=500,https://www.amazon.in/dp/OPT000500?tag=opticart,https://www.flipkart.com/item/OPT000500?pid=opticart,"Patanjali Ghee (1L) (OPT000500) by Patanjali. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,313.74,11.37,314.34,313.07,312.06,313.54,307.17,311.85,305.81,311.54,304.82,309.16,STABLE,53,18279,3709,2026-05-27 19:59:51
OPT-000501,Realme Narzo 70 6GB/256GB 5G (OPT000501),Mobiles,Realme,23187.92,22086.87,22086.87,3.9,5.0,474,16017,5,2,In Stock,https://loremflickr.com/600/600/smartphone?lock=501,https://www.amazon.in/dp/OPT000501?tag=opticart,https://www.flipkart.com/item/OPT000501?pid=opticart,"Realme Narzo 70 6GB/256GB 5G (OPT000501) by Realme. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,PRICE MAY DROP,19033.23,4.75,22405.49,22744.58,22659.88,22347.18,22806.71,22123.77,21398.63,21263.74,20769.19,20202.43,DOWN,70,87240,20488,2026-06-05 19:59:51
OPT-000502,MSI Katana 15 M2 16GB/256GB (OPT000502),Laptops,MSI,78876.55,82081.86,78876.55,4.5,4.9,18592,3036,5,5,In Stock,https://loremflickr.com/600/600/laptop?lock=502,https://www.amazon.in/dp/OPT000502?tag=opticart,https://www.flipkart.com/item/OPT000502?pid=opticart,"MSI Katana 15 M2 16GB/256GB (OPT000502) by MSI. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,81709.17,3.91,78836.9,80622.99,79233.18,79505.7,80514.56,81306.57,81650.83,80294.39,79070.73,80867.85,STABLE,98,83503,17585,2026-06-01 19:59:51
OPT-000503,Allen Solly Backpack Oversized Polyester (OPT000503),Fashion,Allen Solly,2426.34,2389.86,2389.86,4.5,4.4,6960,4001,4,7,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=503,https://www.amazon.in/dp/OPT000503?tag=opticart,https://www.flipkart.com/item/OPT000503?pid=opticart,"Allen Solly Backpack Oversized Polyester (OPT000503) by Allen Solly. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,2242.36,1.5,2292.44,2292.4,2282.04,2284.56,2233.01,2181.2,2245.94,2209.34,2193.23,2227.44,STABLE,68,9176,394,2026-05-30 19:59:51
OPT-000504,boAt Bluetooth Speaker 1873 Bass Boost (OPT000504),Electronics,boAt,54962.04,57417.75,54962.04,4.2,4.4,365,15066,2,3,In Stock,https://loremflickr.com/600/600/speaker?lock=504,https://www.amazon.in/dp/OPT000504?tag=opticart,https://www.flipkart.com/item/OPT000504?pid=opticart,"boAt Bluetooth Speaker 1873 Bass Boost (OPT000504) by boAt. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,57602.08,4.28,54225.72,53743.03,53548.33,53498.95,53772.32,55562.93,54903.29,55574.38,55435.5,55857.25,STABLE,96,111589,21728,2026-05-31 19:59:51
OPT-000505,Whirlpool Water Purifier 260L 5 Star (OPT000505),Home Appliances,Whirlpool,28289.85,28282.24,28282.24,4.1,4.1,11241,9466,6,5,In Stock,https://loremflickr.com/600/600/water-purifier?lock=505,https://www.amazon.in/dp/OPT000505?tag=opticart,https://www.flipkart.com/item/OPT000505?pid=opticart,"Whirlpool Water Purifier 260L 5 Star (OPT000505) by Whirlpool. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",62,WAIT,28756.51,3.65,29170.31,29354.68,29059.25,28987.09,29349.94,29346.99,28859.86,28863.39,28764.23,28667.02,STABLE,82,55397,6604,2026-06-04 19:59:51
OPT-000506,The Alchemist (Self-Help) (OPT000506),Books,Oxford,200.09,185.77,185.77,4.5,4.0,165,5394,5,3,Out of Stock,https://loremflickr.com/600/600/book?lock=506,https://www.amazon.in/dp/OPT000506?tag=opticart,https://www.flipkart.com/item/OPT000506?pid=opticart,"The Alchemist (Self-Help) (OPT000506) by Oxford. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",35,WAIT,176.6,7.16,186.69,189.3,190.12,188.4,188.25,189.34,186.76,186.52,183.14,180.07,STABLE,55,37630,9185,2026-05-30 19:59:51
OPT-000507,Mamaearth Face Wash Matte (OPT000507),Beauty,Mamaearth,1306.83,1273.27,1273.27,3.9,5.0,4042,1897,4,4,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=507,https://www.amazon.in/dp/OPT000507?tag=opticart,https://www.flipkart.com/item/OPT000507?pid=opticart,"Mamaearth Face Wash Matte (OPT000507) by Mamaearth. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",51,WAIT,1227.62,2.57,1283.85,1297.28,1292.2,1292.69,1289.08,1256.76,1255.43,1259.32,1266.5,1264.09,STABLE,62,27977,4775,2026-05-30 19:59:51
OPT-000508,IKEA TV Unit Ergonomic (OPT000508),Furniture,IKEA,7389.82,7570.53,7389.82,4.3,4.9,12385,4793,9,8,Limited Stock,https://loremflickr.com/600/600/television?lock=508,https://www.amazon.in/dp/OPT000508?tag=opticart,https://www.flipkart.com/item/OPT000508?pid=opticart,"IKEA TV Unit Ergonomic (OPT000508) by IKEA. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",56,WAIT,8761.81,11.35,7606.72,7697.32,7895.81,7887.49,7908.08,7990.39,7973.71,7886.69,8053.48,8336.18,UP,66,38773,7233,2026-05-31 19:59:51
OPT-000509,Microsoft Gaming Headset 2903 RGB (OPT000509),Gaming,Microsoft,4507.3,4885.66,4507.3,4.6,4.6,7704,17216,8,9,In Stock,https://loremflickr.com/600/600/gaming-headset?lock=509,https://www.amazon.in/dp/OPT000509?tag=opticart,https://www.flipkart.com/item/OPT000509?pid=opticart,"Microsoft Gaming Headset 2903 RGB (OPT000509) by Microsoft. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",66,WAIT,4657.7,7.74,4698.3,4653.36,4622.89,4564.66,4595.09,4684.35,4679.01,4706.06,4697.55,4683.25,STABLE,80,50943,7897,2026-06-02 19:59:51
OPT-000510,Aashirvaad Atta (1L) (OPT000510),Groceries,Aashirvaad,257.41,249.24,249.24,4.0,4.4,5395,605,2,1,Limited Stock,https://loremflickr.com/600/600/flour?lock=510,https://www.amazon.in/dp/OPT000510?tag=opticart,https://www.flipkart.com/item/OPT000510?pid=opticart,"Aashirvaad Atta (1L) (OPT000510) by Aashirvaad. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",74,PRICE MAY DROP,222.6,3.17,239.33,236.98,232.48,235.86,229.8,228.43,228.65,229.57,230.15,226.78,DOWN,81,59098,13686,2026-05-31 19:59:51
OPT-000511,OnePlus Nord CE 4 12GB/512GB Fast Charge (OPT000511),Mobiles,OnePlus,46543.07,44716.95,44716.95,3.6,3.7,18286,19505,3,5,In Stock,https://loremflickr.com/600/600/smartphone?lock=511,https://www.amazon.in/dp/OPT000511?tag=opticart,https://www.flipkart.com/item/OPT000511?pid=opticart,"OnePlus Nord CE 4 12GB/512GB Fast Charge (OPT000511) by OnePlus. Category: Mobiles. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",61,WAIT,43603.71,3.92,45094.01,44107.2,43848.98,45520.06,45835.21,45430.97,44779.47,44524.65,43933.25,43782.69,STABLE,90,162155,28427,2026-06-06 19:59:51
OPT-000512,Apple MacBook Air M3 M3 16GB/256GB (OPT000512),Laptops,Apple,101811.61,102579.0,101811.61,4.5,4.3,4444,2972,2,3,Limited Stock,https://loremflickr.com/600/600/laptop?lock=512,https://www.amazon.in/dp/OPT000512?tag=opticart,https://www.flipkart.com/item/OPT000512?pid=opticart,"Apple MacBook Air M3 M3 16GB/256GB (OPT000512) by Apple. Category: Laptops. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",63,WAIT,108370.72,4.72,102550.99,104264.51,103945.94,101752.73,105462.87,105638.49,106783.98,106737.23,106851.6,106125.62,STABLE,83,58969,5403,2026-05-27 19:59:51
OPT-000513,Roadster Sneakers Formal (OPT000513),Fashion,Roadster,2076.71,2137.18,2076.71,3.9,3.4,4307,8416,3,10,In Stock,https://loremflickr.com/600/600/shoes?lock=513,https://www.amazon.in/dp/OPT000513?tag=opticart,https://www.flipkart.com/item/OPT000513?pid=opticart,"Roadster Sneakers Formal (OPT000513) by Roadster. Category: Fashion. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",53,WAIT,2297.83,7.26,2085.11,2125.49,2195.92,2126.24,2142.13,2172.86,2179.27,2201.05,2239.34,2213.72,UP,78,35439,7773,2026-06-08 19:59:51
OPT-000514,Sony Smart TV 7405 Bass Boost (OPT000514),Electronics,Sony,66949.56,60977.96,60977.96,4.3,4.3,8413,1500,4,2,In Stock,https://loremflickr.com/600/600/television?lock=514,https://www.amazon.in/dp/OPT000514?tag=opticart,https://www.flipkart.com/item/OPT000514?pid=opticart,"Sony Smart TV 7405 Bass Boost (OPT000514) by Sony. Category: Electronics. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",65,PRICE MAY DROP,54496.88,8.92,63010.48,60427.48,60337.01,59503.67,58651.89,58793.95,58602.55,58526.26,57383.37,57109.12,DOWN,80,8583,593,2026-06-05 19:59:51
OPT-000515,LG Air Conditioner Frost Free (OPT000515),Home Appliances,LG,58932.73,63098.53,58932.73,4.6,3.4,6418,7327,9,6,In Stock,https://loremflickr.com/600/600/air-conditioner?lock=515,https://www.amazon.in/dp/OPT000515?tag=opticart,https://www.flipkart.com/item/OPT000515?pid=opticart,"LG Air Conditioner Frost Free (OPT000515) by LG. Category: Home Appliances. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",68,WAIT,58736.16,6.6,57577.36,57279.82,57107.41,58231.25,56784.17,57741.94,59083.42,58524.64,58374.48,58301.61,STABLE,85,90517,19222,2026-05-29 19:59:51
OPT-000516,The Alchemist (Self-Help) (OPT000516),Books,Scholastic,913.0,881.36,881.36,4.1,3.7,5595,7248,3,4,In Stock,https://loremflickr.com/600/600/book?lock=516,https://www.amazon.in/dp/OPT000516?tag=opticart,https://www.flipkart.com/item/OPT000516?pid=opticart,"The Alchemist (Self-Help) (OPT000516) by Scholastic. Category: Books. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",74,PRICE MAY DROP,795.45,3.93,917.44,906.14,910.72,867.02,862.05,850.09,839.83,827.67,828.47,829.59,DOWN,82,45365,2177,2026-06-01 19:59:51
OPT-000517,Nivea Sunscreen (Vitamin C) (OPT000517),Beauty,Nivea,1796.66,1690.95,1690.95,4.2,3.8,5146,2620,2,1,In Stock,https://loremflickr.com/600/600/sunscreen?lock=517,https://www.amazon.in/dp/OPT000517?tag=opticart,https://www.flipkart.com/item/OPT000517?pid=opticart,"Nivea Sunscreen (Vitamin C) (OPT000517) by Nivea. Category: Beauty. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",75,PRICE MAY DROP,1523.84,5.88,1641.18,1579.55,1570.23,1589.84,1583.81,1552.8,1529.66,1565.04,1552.24,1545.65,DOWN,79,96462,8875,2026-06-06 19:59:51
OPT-000518,Urban Ladder Office Chair Sheesham 3-Seater (OPT000518),Furniture,Urban Ladder,11172.71,10813.97,10813.97,3.7,5.0,3438,5490,10,3,In Stock,https://loremflickr.com/600/600/chair?lock=518,https://www.amazon.in/dp/OPT000518?tag=opticart,https://www.flipkart.com/item/OPT000518?pid=opticart,"Urban Ladder Office Chair Sheesham 3-Seater (OPT000518) by Urban Ladder. Category: Furniture. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",64,WAIT,11543.22,7.32,11112.01,11294.77,11382.0,11208.56,11407.44,11441.06,11329.78,11668.52,11619.73,11356.24,STABLE,79,44783,5149,2026-06-04 19:59:51
OPT-000519,Logitech Gaming Mouse 5108 RGB (OPT000519),Gaming,Logitech,81551.12,77392.97,77392.97,4.4,4.3,11916,18938,9,9,Limited Stock,https://loremflickr.com/600/600/mouse?lock=519,https://www.amazon.in/dp/OPT000519?tag=opticart,https://www.flipkart.com/item/OPT000519?pid=opticart,"Logitech Gaming Mouse 5108 RGB (OPT000519) by Logitech. Category: Gaming. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",55,WAIT,82952.97,5.1,79262.49,78921.7,80658.39,80532.68,78157.87,78856.37,79866.08,79035.95,80513.1,81049.85,STABLE,81,51969,9354,2026-06-06 19:59:51
OPT-000520,Fortune Tea 5kg (OPT000520),Groceries,Fortune,1554.93,1515.51,1515.51,5.0,4.3,2546,4119,2,3,In Stock,https://loremflickr.com/600/600/tea?lock=520,https://www.amazon.in/dp/OPT000520?tag=opticart,https://www.flipkart.com/item/OPT000520?pid=opticart,"Fortune Tea 5kg (OPT000520) by Fortune. Category: Groceries. Optimized for Indian pricing and delivery. Suitable for price comparison, trend analysis, and recommendations.",60,WAIT,1581.59,3.09,1531.83,1527.85,1533.57,1548.83,1536.61,1530.05,1532.11,1563.76,1549.37,1553.0,STABLE,47,18800,4335,2026-05-28 19:59:51
